CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,815.94,83.69,93.18,-1.51,-0.18000,19.49120,1.76
100,-815.94,80.56,92.82,-1.35,-0.18000,19.49120,1.64
100,-274.52,77.52,90.91,-1.35,0.00000,5.95480,1.64
100,815.94,75.00,89.10,-2.10,0.09000,19.49120,1.83
100,-815.94,75.00,88.32,-1.08,0.18000,19.81800,0.11
100,815.94,74.49,85.55,-2.79,0.36000,20.45440,-0.30
100,-815.94,75.49,85.62,-2.79,0.54000,20.45440,-0.30
100,815.94,75.82,83.92,-0.43,0.72000,19.81800,-0.23
100,815.94,74.65,82.59,-2.28,0.81000,20.45440,1.07
100,-815.94,74.65,82.93,-0.09,0.90000,20.78120,0.73
100,815.94,73.73,80.67,-1.95,0.90000,20.78120,-0.73
100,815.94,75.53,80.62,-1.95,0.90000,7.12440,-0.73
100,815.94,79.63,80.20,-0.14,0.90000,21.74440,-2.29
100,815.94,84.63,79.87,-0.90,0.81000,22.39800,-3.03
100,-142.21,84.63,81.08,0.73,0.81000,22.39800,-3.07
100,815.94,89.68,81.42,0.73,0.72000,22.39800,-3.07
100,815.94,90.88,82.73,0.80,0.45000,22.39800,-0.10
100,815.94,91.87,83.31,1.80,0.09000,22.38080,-0.89
100,815.94,91.87,84.43,0.27,0.00000,21.74440,-4.43
100,-779.55,99.44,86.20,2.28,-0.36000,21.74440,-4.48
100,815.94,107.42,87.28,2.28,-0.27000,21.43480,-4.48
100,815.94,112.71,90.69,1.37,-0.45000,20.12760,-4.04
100,-783.50,114.89,93.15,4.30,-0.54000,20.45440,-1.01
100,815.94,114.89,94.12,1.11,-0.54000,19.49120,1.89
100,815.94,112.01,96.82,1.11,-0.63000,19.49120,1.89
100,-815.94,105.70,99.70,2.97,-0.90000,19.52560,4.31
100,815.94,99.30,98.57,2.41,-0.81000,19.16440,4.13
100,815.94,90.28,98.32,-1.12,-0.81000,19.49120,6.28
100,-815.94,90.28,98.67,0.29,-0.81000,19.49120,1.58
100,815.94,85.56,96.39,0.29,-0.63000,4.90560,1.58
100,815.94,86.56,95.81,-2.33,-0.54000,19.16440,-0.25
100,815.94,84.52,94.45,-0.34,-0.45000,18.83760,0.47
100,759.23,84.52,93.65,-1.98,-0.18000,19.81800,0.84
100,-815.94,81.68,92.36,-1.98,-0.09000,19.81800,0.84
100,815.94,79.18,90.29,-1.18,0.09000,19.49120,1.78
