CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,672.65,91.41,88.12,0.00157,4.83
100,579.49,94.68,89.01,0.00000,5.57
100,672.76,94.66,89.40,0.00000,0.15
100,625.15,95.68,90.29,0.00000,0.36
100,608.39,92.03,90.70,0.00157,2.47
100,586.22,89.04,90.69,0.00157,2.30
100,573.52,90.77,90.68,0.00157,1.29
100,633.05,92.77,90.68,0.00157,-0.44
100,689.89,92.92,90.79,0.00314,0.35
100,596.57,92.00,91.25,0.00314,1.18
100,563.37,90.03,91.22,0.00314,0.47
100,525.85,91.26,91.16,0.00314,0.42
100,544.89,91.36,91.12,0.00314,-0.98
100,552.98,91.06,91.12,0.00157,-1.26
100,543.95,89.85,91.12,0.00000,-1.28
100,493.19,89.01,91.10,-0.00314,-3.15
100,422.17,88.85,91.07,-0.00471,-4.45
100,344.91,89.42,91.06,-0.00785,-1.59
100,273.07,88.75,91.07,-0.01414,-1.59
100,149.00,85.84,91.07,-0.01414,-5.24
100,-18.66,88.00,91.07,-0.01571,-5.15
100,-143.51,87.49,91.07,-0.01414,-3.89
100,-307.50,85.84,91.05,-0.00942,-1.77
100,-445.09,86.17,90.86,-0.00942,1.77
100,-344.93,88.06,90.05,-0.00471,3.03
100,160.57,91.39,88.40,-0.00157,4.14
100,810.79,93.20,86.77,0.00157,4.74
100,513.53,92.16,88.73,0.00000,0.44
100,257.99,91.76,89.79,0.00000,0.41
100,563.32,94.65,89.32,0.00157,1.90
100,692.07,92.48,89.40,0.00314,2.39
100,512.37,89.66,89.90,0.00314,1.51
100,595.25,92.10,89.65,0.00314,1.29
100,634.03,92.05,89.82,0.00314,0.32
100,684.02,91.18,89.92,0.00314,1.31
100,686.31,90.22,90.04,0.00314,0.48
100,682.74,89.69,90.05,0.00314,0.29
100,678.36,90.80,90.06,0.00314,0.29
100,695.59,90.86,90.10,0.00157,-0.89
100,669.30,90.57,90.28,0.00157,-0.42
100,590.11,89.29,90.49,-0.00157,-1.67
100,550.20,89.40,90.48,-0.00314,-2.53
100,514.60,88.94,90.43,-0.00628,-4.75
100,501.82,88.63,90.25,-0.00942,-1.31
100,469.90,85.73,89.94,-0.01257,-3.01
100,363.52,86.89,89.88,-0.01257,-4.99
100,311.07,89.19,89.88,-0.01257,-4.17
100,279.82,88.94,89.87,-0.00942,-1.24
100,177.81,86.16,89.80,-0.00628,2.37
100,33.78,85.04,89.70,-0.00314,2.88
100,-24.06,87.24,89.56,-0.00314,6.01
100,179.49,93.46,89.15,-0.00157,6.03
100,655.46,94.11,88.16,0.00000,-0.84
100,617.00,96.18,89.16,0.00000,0.06
100,553.52,91.36,90.05,0.00000,0.73
100,627.20,88.47,89.91,0.00157,3.26
100,576.52,88.91,89.91,0.00314,3.26
100,557.75,89.78,89.87,0.00314,1.18
100,592.45,92.66,89.86,0.00314,0.65
100,675.41,92.32,89.93,0.00314,-0.39
100,685.18,90.92,90.13,0.00314,1.47
100,652.75,89.04,90.21,0.00314,0.26
100,637.37,90.47,90.21,0.00314,0.24
100,657.15,90.93,90.21,0.00314,-0.38
100,668.47,90.53,90.23,0.00157,-0.97
100,639.62,89.66,90.29,0.00000,-1.16
100,612.10,89.53,90.29,-0.00314,-1.76
100,576.43,89.30,90.29,-0.00471,-2.73
100,538.33,89.05,90.26,-0.00628,-1.58
100,513.13,88.85,90.17,-0.01100,-3.77
100,471.41,87.44,89.99,-0.01414,-3.69
100,421.58,87.32,89.94,-0.01414,-4.48
100,321.70,86.79,89.93,-0.01257,-1.89
100,210.43,85.61,89.89,-0.00785,0.45
