CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,87.72,30.00,29.58,0.02356,-0.04
100,76.91,30.00,29.63,0.02356,0.09
100,61.64,30.00,29.70,0.02356,0.06
100,47.73,30.00,29.75,0.02356,0.06
100,39.77,30.00,29.78,0.02356,-0.08
100,37.89,30.00,29.79,0.02356,-0.03
100,40.87,30.00,29.79,0.02356,-0.06
100,42.90,30.00,29.79,0.02356,0.03
100,44.93,30.00,29.79,0.02356,0.03
100,46.56,30.00,29.79,0.02356,0.13
100,48.59,30.00,29.79,0.02356,-0.22
100,50.62,30.00,29.79,0.02356,-0.06
100,52.65,30.00,29.79,0.02356,0.09
100,54.68,30.00,29.79,0.02356,0.09
100,56.30,30.00,29.79,0.02356,-0.16
100,58.33,30.00,29.79,0.02356,-0.11
100,60.36,30.00,29.79,0.02356,0.04
100,62.39,30.00,29.79,0.02356,-0.01
100,64.42,30.00,29.79,0.02356,-0.01
100,66.04,30.00,29.79,0.02356,0.01
100,68.07,30.00,29.79,0.02356,0.05
100,70.10,30.00,29.79,0.02356,-0.05
100,72.13,30.00,29.79,0.02356,0.13
100,74.16,30.00,29.79,0.02356,0.13
100,75.79,30.00,29.79,0.02356,-0.03
100,77.82,30.00,29.79,0.02356,0.02
100,79.85,30.00,29.79,0.02356,0.13
100,81.88,30.00,29.79,0.02356,-0.06
100,83.91,30.00,29.79,0.02356,-0.06
100,85.53,30.00,29.79,0.02356,-0.05
100,87.56,30.00,29.79,0.02356,0.01
100,89.59,30.00,29.79,0.02356,0.08
100,91.62,30.00,29.79,0.02356,0.03
100,93.65,30.00,29.79,0.02356,0.03
100,95.27,30.00,29.79,0.02356,-0.12
100,97.30,30.00,29.79,0.02356,-0.08
100,99.33,30.00,29.79,0.02356,0.02
100,101.36,30.00,29.79,0.02356,0.06
100,103.39,30.00,29.79,0.02356,0.06
100,105.02,30.00,29.79,0.02356,-0.16
100,107.05,30.00,29.79,0.02356,0.12
100,109.08,30.00,29.79,0.02356,0.02
100,111.11,30.00,29.79,0.02356,0.02
100,113.14,30.00,29.79,0.02356,0.02
100,114.76,30.00,29.79,0.02356,-0.05
