SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
69.02,43.54,-5.13,78.96,-5.13,-0.06,0.39,-0.00,0.02,0.00,0.05,-0.00,0.87,-0.20,10.27
562.47,43.54,-5.06,66.93,-5.06,-0.04,0.39,-0.00,0.02,0.00,0.05,-0.00,0.55,-0.62,9.89
478.16,43.54,-0.04,63.89,-0.04,-0.03,0.13,-0.00,-0.01,0.00,0.00,-0.00,2.49,0.58,9.64
61.10,36.77,0.00,63.88,0.00,-0.03,0.00,-0.00,0.00,0.00,0.00,0.00,-0.24,-0.19,10.13
-402.18,36.77,-0.04,63.82,-0.04,-0.03,0.00,-0.00,0.00,0.00,0.00,0.00,0.33,0.22,9.50
-599.09,36.77,-1.89,60.52,-1.89,-0.03,0.00,-0.00,0.02,0.00,0.02,0.00,-0.38,-0.15,9.80
-202.91,33.38,-3.86,51.30,-3.86,-0.02,0.13,-0.00,0.02,0.01,0.03,-0.00,-1.54,0.19,9.94
283.72,33.38,-3.70,42.69,-3.70,-0.01,0.26,-0.00,0.00,0.01,0.03,-0.00,1.02,0.32,10.20
637.55,33.38,-0.89,37.49,-0.89,-0.01,0.13,-0.00,-0.01,0.01,0.01,-0.00,0.90,-0.45,10.24
372.49,31.69,0.67,39.28,0.67,-0.01,0.00,-0.00,-0.00,0.01,-0.00,0.00,-0.06,-0.06,9.36
240.22,31.69,0.00,39.28,0.00,-0.01,0.00,-0.00,0.00,0.01,0.00,0.00,-0.15,0.10,10.16
109.07,90.85,0.00,39.28,0.00,-0.01,0.00,-0.00,0.00,0.01,0.00,0.00,-0.09,0.30,9.67
800.78,90.85,1.52,40.86,1.52,-0.01,-0.13,-0.00,0.00,0.01,-0.01,0.00,0.49,-0.09,9.53
586.92,90.85,6.20,53.74,6.20,-0.01,-0.13,-0.00,-0.03,0.01,-0.05,0.00,1.33,0.29,9.56
248.85,60.42,2.40,63.06,2.40,-0.03,-0.26,-0.00,0.00,0.00,-0.02,-0.00,-0.10,0.02,9.98
229.29,60.42,-0.66,62.56,-0.66,-0.03,0.00,-0.00,0.01,0.00,0.01,-0.00,-2.88,-0.35,9.97
