CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,547.47,76.48,93.55,-0.08482,2.95
100,-810.79,80.29,96.36,-0.08482,2.19
100,-528.02,88.13,92.56,-0.08011,5.43
100,810.79,76.63,86.60,-0.07069,4.33
100,810.79,75.55,85.46,-0.06912,1.18
100,265.29,87.94,87.63,-0.07069,-0.11
100,151.44,93.68,88.19,-0.06912,-0.11
100,531.51,85.98,87.18,-0.06597,1.31
100,560.85,78.91,86.62,-0.06440,2.65
100,352.86,80.60,86.42,-0.06440,2.60
100,408.94,86.36,85.89,-0.06440,1.63
100,793.46,93.03,85.27,-0.06440,-0.37
100,586.20,91.18,86.84,-0.06440,-0.06
100,436.16,87.78,87.42,-0.06440,0.99
100,610.66,84.94,86.63,-0.06440,-0.11
100,644.17,89.83,86.87,-0.06597,-0.66
100,630.93,92.64,87.58,-0.06754,-0.98
100,577.15,92.55,88.33,-0.06912,-1.36
100,703.88,101.02,88.52,-0.07226,-3.66
100,607.28,100.08,90.49,-0.07540,-3.33
100,317.29,89.13,92.37,-0.08011,-0.64
100,167.76,97.88,92.56,-0.08639,-3.11
100,494.47,101.64,92.23,-0.08796,-5.20
100,722.37,106.70,92.96,-0.08954,-4.87
100,318.76,104.25,95.89,-0.09111,-1.25
100,-139.02,90.95,97.71,-0.08954,-1.25
100,-568.58,78.36,97.69,-0.08796,2.76
100,-514.27,77.29,94.85,-0.08482,4.28
100,341.20,83.88,90.26,-0.07697,3.48
100,810.79,82.86,87.52,-0.07383,3.68
100,324.82,84.15,89.38,-0.07383,2.23
100,-0.89,89.53,90.05,-0.07383,0.52
100,303.11,89.88,88.97,-0.06912,1.04
100,716.16,86.61,87.53,-0.06754,2.47
100,392.05,80.98,87.96,-0.06597,3.08
100,202.61,79.38,87.52,-0.06597,2.11
100,412.55,84.51,86.32,-0.06597,0.32
100,810.79,91.31,85.59,-0.06440,-1.34
100,615.59,84.70,87.61,-0.06440,1.06
100,126.10,83.98,88.66,-0.06440,0.93
100,303.81,92.05,87.54,-0.06597,-0.43
100,810.79,92.78,86.49,-0.06754,-1.88
100,509.43,94.91,88.48,-0.06912,-2.05
100,476.36,95.34,89.26,-0.07226,-2.72
100,684.87,97.45,89.45,-0.07383,-2.72
100,637.29,103.40,90.85,-0.07697,-4.48
100,322.16,90.02,92.81,-0.08639,-0.58
100,-18.83,96.81,93.84,-0.08954,-3.03
100,248.93,104.81,93.75,-0.09111,-4.08
100,727.28,105.40,93.66,-0.08954,-4.55
100,327.04,95.86,95.85,-0.08954,-2.54
100,-169.53,95.26,97.30,-0.09111,1.99
100,-525.73,83.42,97.19,-0.08639,3.44
100,-531.80,79.15,94.97,-0.08325,4.89
100,45.18,77.52,90.96,-0.07854,4.74
100,796.95,78.80,87.12,-0.07383,-0.22
100,810.79,94.89,87.35,-0.07226,-0.03
100,238.29,92.97,90.58,-0.07226,0.46
100,-259.47,80.07,91.53,-0.07069,2.53
100,-256.37,82.63,90.02,-0.06912,2.48
100,336.23,91.52,87.25,-0.06754,0.44
100,810.79,90.43,85.65,-0.06597,-1.19
100,678.09,92.35,87.65,-0.06440,1.98
100,184.22,81.86,89.34,-0.06283,1.98
100,83.11,83.81,88.78,-0.06283,1.40
100,477.14,90.63,87.10,-0.06440,0.34
100,810.79,94.26,86.68,-0.06597,-0.83
100,418.72,92.38,88.93,-0.06912,-1.02
100,353.31,89.33,89.28,-0.07226,-0.42
100,654.42,98.20,88.89,-0.07383,-2.78
100,651.72,100.38,90.32,-0.07540,-3.05
100,361.68,98.01,92.26,-0.08011,-0.04
100,152.19,87.33,92.71,-0.08639,-2.90
100,288.52,97.93,92.51,-0.08796,-3.98
100,738.38,105.28,92.46,-0.08954,-3.98
100,425.41,102.76,94.92,-0.08954,-2.83
100,-158.54,96.16,96.98,-0.08796,0.64
100,-602.63,85.41,97.01,-0.08796,1.52
100,-340.11,79.31,94.56,-0.08325,4.23
100,122.24,79.66,91.15,-0.07854,4.03
100,741.47,80.14,87.83,-0.07383,2.42
100,447.16,84.46,88.09,-0.07383,0.46
100,315.04,90.70,88.15,-0.07226,0.46
100,612.68,93.72,87.57,-0.06754,-0.74
100,559.00,83.28,88.24,-0.06597,1.72
100,382.99,77.74,87.89,-0.06597,2.96
100,490.01,84.16,86.52,-0.06440,1.94
100,748.87,91.71,85.91,-0.06440,0.30
100,501.16,89.60,87.33,-0.06597,0.36
100,509.11,84.36,87.16,-0.06440,1.18
100,611.32,84.81,86.56,-0.06440,0.58
100,603.21,88.39,86.63,-0.06597,-0.70
100,718.73,92.87,86.87,-0.06597,-1.35
100,591.01,94.13,88.18,-0.06754,-0.72
100,523.77,90.66,88.72,-0.07069,-1.28
100,623.86,92.37,88.84,-0.07226,-4.79
100,756.07,105.49,90.35,-0.07697,-0.96
100,50.10,92.57,93.01,-0.08482,-1.59
100,-414.62,104.76,94.19,-0.08954,-4.45
100,5.03,107.95,94.12,-0.09111,-4.83
100,552.82,104.14,94.02,-0.09111,-3.77
100,573.69,98.85,95.18,-0.08954,-3.77
100,157.42,85.98,96.68,-0.08954,0.34
100,-275.78,79.98,96.53,-0.08639,2.70
100,-593.32,70.54,95.16,-0.08325,6.67
100,-387.69,74.16,91.41,-0.07854,6.10
100,621.35,87.83,86.63,-0.07226,2.71
100,810.79,93.54,85.19,-0.06912,0.44
100,632.45,88.24,88.29,-0.07069,0.39
100,-474.03,78.47,91.06,-0.06912,2.60
100,-455.90,80.77,89.33,-0.06754,2.39
100,532.34,85.30,85.39,-0.06440,0.67
100,810.79,90.23,83.72,-0.06283,-1.81
100,810.79,96.02,86.02,-0.05969,1.58
100,-27.35,82.67,89.23,-0.05969,2.04
100,-458.79,79.65,89.34,-0.05969,1.27
100,-34.83,86.91,87.46,-0.06126,-1.07
100,810.79,96.67,85.19,-0.06283,-1.07
100,810.79,89.40,86.33,-0.06597,-0.82
100,229.06,89.73,89.40,-0.06912,-0.54
100,-19.72,91.36,90.13,-0.07540,-0.54
100,315.52,104.80,89.30,-0.07540,-4.29
100,810.79,98.77,89.54,-0.07697,-2.60
100,150.83,93.76,92.89,-0.08639,-2.41
100,-552.94,97.65,95.29,-0.08954,-2.98
100,-411.35,94.79,94.88,-0.09111,-1.29
100,-18.86,98.32,93.75,-0.08954,-2.52
100,438.30,94.55,92.66,-0.08325,-1.27
100,472.46,82.08,92.15,-0.08168,1.97
100,140.72,82.36,91.98,-0.07854,3.87
100,-167.25,79.65,91.59,-0.07540,6.19
100,-415.21,72.03,90.29,-0.07540,6.54
100,-450.76,71.13,88.02,-0.07226,-1.03
100,571.65,98.59,84.98,-0.06754,0.16
100,810.79,94.97,84.27,-0.06283,1.31
100,570.95,81.85,86.71,-0.05969,3.17
100,-328.57,74.95,88.11,-0.05812,2.58
100,-292.88,81.63,87.03,-0.05812,0.87
100,533.94,94.89,84.72,-0.05969,-0.82
100,810.79,91.20,84.09,-0.05812,-0.82
100,745.76,87.07,86.42,-0.05969,-0.22
100,38.95,82.06,88.55,-0.05969,1.67
100,17.05,87.65,87.82,-0.06126,0.67
100,622.81,94.97,86.00,-0.06440,-0.94
100,810.79,95.07,86.12,-0.06597,-1.49
100,413.90,94.69,89.13,-0.06912,-2.19
100,83.20,88.47,90.47,-0.07540,-0.27
100,250.64,101.04,90.27,-0.07854,-3.74
100,586.46,91.20,90.01,-0.08168,-0.13
100,357.65,87.42,90.68,-0.08482,-4.09
100,452.46,103.17,90.99,-0.08482,-5.75
100,810.79,110.98,91.77,-0.08482,-2.61
100,81.71,96.09,95.67,-0.08639,0.29
100,-810.79,83.42,97.60,-0.09111,1.64
100,-320.85,83.85,93.66,-0.08325,4.19
100,810.79,80.05,88.36,-0.07697,1.77
100,810.79,87.27,87.67,-0.07226,3.77
100,2.00,79.92,90.34,-0.07383,4.35
100,-713.14,77.73,90.64,-0.07383,4.35
100,-146.60,93.37,87.11,-0.06912,0.33
100,810.79,94.99,83.58,-0.06283,-0.47
100,810.79,84.03,84.54,-0.05969,0.99
100,317.23,72.76,87.83,-0.05655,3.87
100,-621.01,80.07,88.95,-0.05655,2.86
100,-74.64,92.60,86.33,-0.05812,0.59
100,810.79,94.38,83.43,-0.05812,-0.45
100,810.79,89.15,84.61,-0.05812,-0.42
100,243.86,82.37,87.85,-0.05969,1.12
100,-240.82,84.49,88.67,-0.06126,0.80
100,77.95,88.81,87.32,-0.06597,-1.37
100,810.79,95.98,85.49,-0.06754,-3.22
100,810.79,100.51,86.77,-0.06912,-2.45
100,266.66,95.29,90.58,-0.07383,-0.68
100,-387.49,88.16,92.50,-0.07854,-1.59
100,-296.49,93.68,92.10,-0.08482,-5.40
100,502.27,109.72,91.31,-0.08639,-6.83
100,810.79,113.59,92.81,-0.08954,-4.96
100,-109.29,102.13,97.44,-0.09268,-4.96
100,-810.79,88.77,99.31,-0.09268,-1.51
100,-86.50,79.44,95.17,-0.08796,4.13
100,810.79,81.65,90.39,-0.07854,2.84
100,790.09,86.84,89.79,-0.07540,1.95
100,123.17,75.18,91.31,-0.07540,5.17
100,-371.64,75.18,90.82,-0.07383,4.70
100,-219.04,96.04,88.98,-0.07226,-0.50
100,810.79,98.30,86.54,-0.06754,-0.99
100,810.79,81.45,87.27,-0.06440,1.95
100,-43.01,73.28,89.12,-0.06283,3.65
100,-384.21,78.58,88.45,-0.06283,2.23
100,69.38,87.00,86.22,-0.06283,-0.27
100,810.79,94.09,83.81,-0.06283,-0.30
100,810.79,90.72,85.01,-0.06126,0.60
100,194.16,84.58,87.88,-0.06126,1.69
100,-112.69,81.99,88.07,-0.06283,0.41
100,318.06,89.17,86.54,-0.06440,-1.61
100,810.79,97.30,85.46,-0.06597,-3.57
100,810.79,101.64,87.63,-0.06754,-3.57
100,91.93,92.25,91.23,-0.07383,-1.67
100,-315.01,91.07,92.38,-0.07854,-0.53
100,-131.90,106.25,91.58,-0.08168,-4.62
100,727.45,100.03,90.62,-0.08482,-2.70
100,524.29,104.68,92.69,-0.08796,-5.55
100,84.65,101.55,95.47,-0.08954,-4.12
100,-221.28,89.91,96.83,-0.09111,-0.76
100,-467.16,84.56,96.52,-0.08954,1.16
100,-457.46,88.87,95.12,-0.08639,0.93
100,-98.23,81.84,92.85,-0.08168,3.55
100,276.20,79.88,90.17,-0.07697,3.33
100,701.34,81.49,87.70,-0.07383,2.87
100,421.30,82.94,88.03,-0.07226,2.07
100,292.42,84.78,87.89,-0.07069,-0.38
100,520.09,92.72,87.34,-0.06597,2.03
100,573.64,84.02,87.19,-0.06440,3.01
100,351.36,77.88,86.94,-0.06440,2.23
100,473.24,82.63,85.83,-0.06440,-0.20
100,810.79,93.09,85.36,-0.06440,-0.20
100,526.80,92.38,87.33,-0.06440,-0.35
100,234.02,84.10,87.89,-0.06440,1.08
100,344.84,84.24,87.04,-0.06440,0.52
100,731.80,91.93,86.07,-0.06597,-0.31
100,550.34,96.55,87.47,-0.06754,-2.15
100,626.57,91.68,88.22,-0.06912,-0.91
100,698.93,94.86,88.49,-0.07069,-2.22
100,553.66,96.84,89.85,-0.07383,-2.37
100,533.43,97.08,90.72,-0.07697,-2.53
100,605.43,96.27,91.27,-0.08325,-2.38
100,435.43,97.32,92.49,-0.08796,-2.67
100,424.49,97.92,93.10,-0.08954,-4.20
100,591.50,103.20,93.47,-0.08796,-3.57
100,557.72,101.14,94.71,-0.08482,0.08
100,178.52,87.30,95.70,-0.08796,1.55
100,-119.59,82.83,95.24,-0.08482,6.32
100,-466.81,70.86,93.82,-0.08168,5.50
100,-455.86,75.00,91.23,-0.07854,2.92
100,304.13,86.95,87.95,-0.07383,2.92
100,810.79,94.30,86.06,-0.07069,0.33
100,492.57,88.19,88.63,-0.06912,0.73
100,-192.75,84.77,90.24,-0.06912,2.26
100,-177.18,81.77,89.07,-0.06754,2.93
100,281.88,85.96,86.58,-0.06597,1.81
100,810.79,96.80,84.72,-0.06440,-1.50
100,768.15,90.60,86.76,-0.06283,-0.22
100,132.98,78.14,88.91,-0.06283,2.50
100,-78.05,82.18,88.25,-0.06283,1.87
100,417.98,95.70,86.27,-0.06283,-0.87
100,810.79,98.90,85.42,-0.06440,-2.04
100,810.79,94.18,87.83,-0.06597,-1.61
100,93.07,91.33,90.93,-0.07226,-0.64
100,-43.69,90.34,91.23,-0.07697,-4.35
100,504.12,104.72,90.21,-0.07854,-5.29
100,810.79,108.64,91.12,-0.08325,-1.82
100,-91.97,92.49,95.47,-0.08954,-2.74
100,-810.79,94.13,97.48,-0.09425,-2.09
100,9.40,97.98,94.45,-0.09268,-2.09
100,810.79,105.73,91.99,-0.08796,-4.16
100,810.79,99.33,94.20,-0.08482,-2.86
100,-291.13,95.97,98.20,-0.08796,2.28
100,-810.79,80.71,98.23,-0.08796,5.94
100,-180.95,70.44,92.01,-0.07854,6.97
100,810.79,87.67,85.54,-0.07226,2.70
100,810.79,95.15,84.56,-0.06912,-0.04
100,810.79,84.33,87.92,-0.07069,1.51
100,-486.73,77.43,91.96,-0.06912,2.81
100,-650.42,80.41,90.32,-0.06754,3.17
100,792.67,92.93,84.82,-0.06440,0.35
100,810.79,95.76,82.67,-0.06126,-0.99
100,810.79,90.57,84.23,-0.05812,1.53
100,810.79,80.41,87.91,-0.05655,2.92
100,-509.87,77.74,91.12,-0.05655,1.41
100,-351.15,87.46,89.24,-0.05969,-1.30
100,810.79,98.71,85.42,-0.06126,-1.38
100,810.79,95.54,85.40,-0.06440,-1.28
100,810.79,90.23,88.52,-0.06754,-1.28
100,-175.67,88.99,91.89,-0.07383,-0.75
100,-424.68,91.03,92.35,-0.08011,-0.50
100,314.09,107.35,91.28,-0.08168,-4.79
100,810.79,107.35,91.26,-0.08482,-2.24
100,81.86,93.46,94.81,-0.08954,-5.49
100,-502.02,103.50,97.55,-0.09268,-3.48
100,-405.86,93.15,97.66,-0.09425,-1.22
100,-313.02,91.20,96.78,-0.09111,-0.67
100,-159.46,86.16,95.52,-0.08954,1.51
100,-63.86,84.80,94.01,-0.08482,2.03
100,136.62,82.46,92.14,-0.08011,3.01
100,408.76,77.83,89.92,-0.07540,4.34
100,585.16,77.67,87.91,-0.07226,3.43
100,420.34,81.39,87.39,-0.07069,-0.50
100,603.30,94.62,86.69,-0.06754,0.58
100,682.38,89.98,87.28,-0.06440,3.04
100,250.53,77.29,88.13,-0.06283,3.11
100,100.02,77.93,87.26,-0.06126,1.57
100,515.25,87.22,85.47,-0.06126,1.57
100,810.79,94.61,85.03,-0.06126,-0.52
100,422.25,88.80,87.42,-0.06126,0.24
100,136.49,83.63,87.93,-0.06283,0.99
100,296.16,85.61,87.01,-0.06283,-0.12
100,791.97,91.39,85.90,-0.06440,-1.07
100,568.00,94.13,87.70,-0.06754,-2.03
100,513.74,95.34,88.67,-0.07069,-0.35
100,563.09,96.91,88.61,-0.07226,-2.71
100,678.26,102.96,89.40,-0.07540,-3.89
100,468.27,91.16,91.63,-0.08168,-0.90
100,-31.09,93.96,93.17,-0.08639,-2.23
100,-69.52,106.79,93.65,-0.08954,-4.86
100,493.36,109.45,93.53,-0.08954,-5.54
100,741.39,105.65,94.72,-0.08796,-2.37
100,76.22,93.54,97.65,-0.08954,3.08
100,-700.18,76.63,98.67,-0.08954,5.31
100,-529.34,73.13,94.86,-0.08482,4.45
100,677.74,81.24,88.79,-0.07540,3.60
100,810.79,84.31,86.37,-0.07069,3.60
100,653.80,89.38,88.82,-0.07226,0.87
100,-345.89,82.96,91.49,-0.07383,2.28
100,-466.16,85.07,90.81,-0.07069,1.40
100,81.73,82.83,88.06,-0.06912,2.78
100,810.79,82.15,85.03,-0.06440,0.40
100,771.44,89.89,85.86,-0.06283,0.25
100,361.76,89.93,87.56,-0.06126,2.10
100,343.61,81.62,86.90,-0.06126,2.54
100,580.36,91.13,85.29,-0.06126,-0.02
100,732.57,95.55,85.74,-0.06283,-1.14
100,491.81,87.02,87.58,-0.06283,0.46
100,481.31,90.16,87.51,-0.06597,-0.89
100,720.50,98.61,87.34,-0.06912,-2.61
100,598.96,98.23,89.21,-0.07226,-2.46
100,411.57,95.47,90.73,-0.07540,-3.63
100,619.69,99.80,90.80,-0.07697,-1.30
100,543.87,93.09,91.93,-0.08482,-3.58
100,193.27,99.66,93.53,-0.08954,-4.75
100,321.22,106.17,94.21,-0.09111,-4.75
100,651.32,103.10,94.37,-0.08954,-4.16
100,350.62,94.94,95.91,-0.08796,-2.38
100,-339.95,75.29,96.47,-0.08796,3.58
100,-663.19,77.04,94.86,-0.08482,3.81
