SL_PWM,SL_position
Calculating offsets, do not move MPU6050
815.94,-611.08
815.94,-610.76
815.94,-610.54
815.94,-610.10
815.94,-609.61
815.94,-609.11
815.94,-608.57
815.94,-608.48
815.94,-607.99
815.94,-607.37
815.94,-606.74
815.94,-606.06
815.94,-605.38
815.94,-604.64
815.94,-603.90
815.94,-603.11
815.94,-602.30
815.94,-601.48
815.94,-600.62
815.94,-599.75
815.94,-598.85
815.94,-597.92
815.94,-596.97
815.94,-596.01
815.94,-595.00
815.94,-593.95
815.94,-592.90
815.94,-591.84
815.94,-590.72
815.94,-589.63
815.94,-588.50
815.94,-587.49
815.94,-586.36
815.94,-585.18
815.94,-583.94
815.94,-582.72
815.94,-581.45
815.94,-580.16
815.94,-578.87
815.94,-577.58
815.94,-576.21
815.94,-574.86
815.94,-573.48
815.94,-572.08
815.94,-570.64
815.94,-569.20
815.94,-567.76
815.94,-566.26
815.94,-564.77
815.94,-563.28
815.94,-561.85
815.94,-560.38
815.94,-558.88
815.94,-557.39
815.94,-555.88
815.94,-554.44
815.94,-553.10
815.94,-551.70
815.94,-550.25
815.94,-548.89
815.94,-547.38
815.94,-545.31
815.94,-543.11
815.94,-540.90
815.94,-538.71
815.94,-536.42
815.94,-534.09
815.94,-531.74
815.94,-529.25
815.94,-526.79
815.94,-523.22
815.94,-519.80
-815.94,-517.01
-815.94,-515.05
-815.94,-513.56
-815.94,-512.14
-815.94,-510.74
-815.94,-509.41
-815.94,-508.15
-815.94,-506.99
-815.94,-505.88
-815.94,-504.90
-815.94,-503.97
-815.94,-503.16
-815.94,-502.42
-815.94,-501.75
-815.94,-501.16
-815.94,-500.63
-815.94,-500.20
-815.94,-499.83
-815.94,-499.53
-815.94,-499.50
-815.94,-499.30
-815.94,-499.21
-815.94,-499.14
-815.94,-499.09
-815.94,-499.06
-815.94,-499.03
-815.94,-499.03
-815.94,-499.05
-815.94,-499.08
815.94,-499.11
815.94,-499.12
815.94,-499.12
815.94,-499.09
815.94,-499.04
815.94,-498.98
815.94,-498.89
815.94,-498.79
815.94,-498.66
815.94,-498.52
815.94,-498.37
815.94,-498.19
815.94,-498.14
815.94,-497.80
815.94,-497.35
815.94,-497.09
815.94,-496.81
815.94,-496.24
815.94,-495.59
815.94,-494.88
815.94,-494.13
815.94,-493.32
815.94,-492.45
815.94,-491.53
815.94,-490.59
815.94,-489.85
815.94,-488.81
815.94,-487.77
815.94,-486.63
815.94,-485.45
815.94,-484.25
815.94,-483.02
815.94,-481.75
815.94,-480.46
815.94,-479.13
815.94,-477.81
815.94,-476.50
815.94,-475.10
815.94,-473.64
815.94,-472.21
815.94,-470.77
815.94,-469.25
815.94,-467.78
815.94,-466.25
815.94,-464.82
815.94,-463.28
815.94,-461.82
815.94,-460.31
815.94,-458.82
815.94,-457.38
815.94,-455.92
815.94,-454.49
815.94,-453.05
815.94,-451.61
815.94,-450.10
815.94,-448.68
815.94,-447.18
815.94,-445.79
-815.94,-444.30
-815.94,-442.92
-815.94,-441.44
-815.94,-440.03
-815.94,-438.74
-815.94,-437.55
-815.94,-436.37
-815.94,-435.30
-815.94,-434.33
-815.94,-433.43
-815.94,-432.59
-815.94,-431.84
-815.94,-431.17
-815.94,-430.59
-815.94,-430.07
-815.94,-429.63
-815.94,-429.27
-815.94,-429.11
-815.94,-428.86
-815.94,-428.77
-815.94,-428.69
-815.94,-428.63
-815.94,-428.59
-815.94,-428.56
-815.94,-428.55
-815.94,-428.55
-815.94,-428.56
-815.94,-428.60
-815.94,-428.64
-815.94,-428.69
-815.94,-428.76
-815.94,-428.83
-815.94,-428.93
-815.94,-429.04
-815.94,-429.16
-815.94,-429.29
-815.94,-429.44
-815.94,-429.48
-815.94,-429.75
-815.94,-429.93
-815.94,-430.31
-815.94,-430.74
-815.94,-431.19
-815.94,-431.69
-815.94,-432.23
-815.94,-432.78
-815.94,-433.40
-815.94,-434.04
-815.94,-434.71
-815.94,-435.39
-815.94,-436.14
-815.94,-436.89
-815.94,-437.67
-815.94,-438.49
-815.94,-439.32
-815.94,-440.19
-815.94,-441.08
-815.94,-441.98
-815.94,-442.91
-815.94,-443.88
-815.94,-444.89
-815.94,-445.89
-815.94,-446.91
-815.94,-447.94
-815.94,-449.04
-815.94,-450.07
-815.94,-451.18
-815.94,-452.27
-815.94,-453.41
-815.94,-454.37
-815.94,-455.52
-815.94,-456.68
-815.94,-457.87
-815.94,-459.01
-815.94,-460.18
-815.94,-461.36
-815.94,-462.56
-815.94,-463.77
-815.94,-464.98
-815.94,-466.18
-815.94,-467.41
-815.94,-468.66
-815.94,-469.90
-815.94,-471.13
-815.94,-472.36
-815.94,-473.64
-815.94,-474.91
-815.94,-476.19
-815.94,-477.44
-815.94,-478.74
-815.94,-479.97
-815.94,-481.26
-815.94,-482.50
-815.94,-483.78
-815.94,-485.08
-815.94,-486.39
-815.94,-487.65
-815.94,-488.93
-815.94,-490.22
-815.94,-491.53
-815.94,-492.80
-815.94,-494.06
-815.94,-495.33
-815.94,-496.60
-815.94,-497.91
-815.94,-499.17
-815.94,-500.46
-815.94,-501.73
-815.94,-503.05
-815.94,-504.31
-815.94,-505.59
-815.94,-506.85
-815.94,-508.11
-815.94,-509.37
-815.94,-510.65
-815.94,-511.90
-815.94,-513.22
-815.94,-514.48
-815.94,-515.77
-815.94,-517.06
-815.94,-518.35
-815.94,-519.66
-815.94,-520.92
-815.94,-522.22
-815.94,-523.49
-815.94,-524.75
-815.94,-526.07
-815.94,-527.38
-815.94,-528.70
-815.94,-529.99
-815.94,-531.26
-815.94,-532.61
-815.94,-533.91
-815.94,-535.18
-815.94,-536.53
-815.94,-537.85
815.94,-539.05
815.94,-540.26
815.94,-541.33
815.94,-542.32
815.94,-543.19
815.94,-544.00
815.94,-544.73
815.94,-545.34
815.94,-545.87
815.94,-546.31
815.94,-546.67
815.94,-546.71
815.94,-546.94
815.94,-547.04
815.94,-547.04
815.94,-547.10
815.94,-547.14
815.94,-547.18
815.94,-547.19
815.94,-547.19
815.94,-547.17
815.94,-547.14
815.94,-547.09
815.94,-547.03
815.94,-546.95
815.94,-546.85
815.94,-546.73
815.94,-546.60
815.94,-546.47
815.94,-546.31
815.94,-546.13
815.94,-545.95
815.94,-545.74
815.94,-545.30
815.94,-544.81
815.94,-544.53
815.94,-543.96
815.94,-543.35
815.94,-542.70
815.94,-541.99
815.94,-541.22
815.94,-540.46
815.94,-539.60
815.94,-538.72
815.94,-537.83
815.94,-536.86
815.94,-535.87
815.94,-534.87
815.94,-533.84
815.94,-532.96
815.94,-531.86
815.94,-530.70
815.94,-529.51
815.94,-528.31
815.94,-527.06
815.94,-525.78
815.94,-524.47
815.94,-523.11
815.94,-521.75
815.94,-520.38
815.94,-519.01
815.94,-517.63
815.94,-516.17
815.94,-514.71
815.94,-513.23
815.94,-511.78
815.94,-510.23
815.94,-508.75
815.94,-507.20
815.94,-505.70
815.94,-504.28
815.94,-502.81
815.94,-501.38
815.94,-499.94
815.94,-498.57
815.94,-497.19
815.94,-495.78
815.94,-494.35
815.94,-492.97
815.94,-490.76
815.94,-488.61
815.94,-486.45
815.94,-484.09
815.94,-481.65
815.94,-479.16
815.94,-476.71
815.94,-473.39
815.94,-469.53
815.94,-464.11
815.94,-457.97
815.94,-441.08
815.94,-432.40
815.94,-427.24
815.94,-420.87
815.94,-415.37
815.94,-420.96
815.94,-414.37
815.94,-396.37
-815.94,-393.05
-815.94,-391.20
-815.94,-389.71
-815.94,-388.28
-815.94,-386.91
-815.94,-385.68
-815.94,-384.51
-815.94,-383.47
-815.94,-382.54
-815.94,-381.67
-815.94,-380.94
-815.94,-380.31
-815.94,-379.77
-815.94,-379.34
-815.94,-379.16
-815.94,-379.01
-815.94,-378.97
-815.94,-378.78
-815.94,-378.70
-815.94,-378.64
-815.94,-378.61
-815.94,-378.60
-815.94,-378.61
-815.94,-378.64
-815.94,-378.70
-815.94,-378.77
-815.94,-378.86
-815.94,-378.97
-815.94,-379.09
-815.94,-379.24
-815.94,-379.41
-815.94,-379.78
815.94,-380.21
815.94,-380.61
815.94,-380.66
815.94,-380.94
815.94,-381.08
815.94,-381.21
815.94,-381.33
815.94,-381.44
815.94,-381.53
815.94,-381.61
815.94,-381.68
815.94,-381.73
815.94,-381.77
815.94,-381.79
815.94,-381.79
815.94,-381.79
815.94,-381.77
815.94,-381.73
815.94,-381.68
815.94,-381.63
815.94,-381.56
815.94,-381.49
815.94,-381.40
815.94,-381.31
815.94,-381.21
815.94,-381.10
815.94,-380.98
815.94,-380.86
815.94,-380.73
815.94,-380.59
815.94,-380.43
815.94,-380.26
815.94,-380.09
815.94,-379.92
815.94,-379.74
815.94,-379.54
815.94,-379.48
815.94,-379.14
815.94,-378.93
815.94,-378.70
815.94,-378.23
815.94,-377.76
815.94,-377.49
815.94,-376.97
815.94,-376.43
-815.94,-376.33
-815.94,-375.91
-815.94,-375.48
-815.94,-375.18
-815.94,-375.06
-815.94,-374.98
-815.94,-374.92
-815.94,-374.88
-815.94,-374.86
-815.94,-374.87
-815.94,-374.89
-815.94,-374.94
-815.94,-375.00
-815.94,-375.08
-815.94,-375.19
-815.94,-375.31
-815.94,-375.45
-815.94,-375.79
-815.94,-376.19
-815.94,-376.64
-815.94,-377.18
-815.94,-377.78
-815.94,-378.41
-815.94,-379.12
-815.94,-379.86
-815.94,-380.67
-815.94,-381.53
-815.94,-382.42
-815.94,-383.35
-815.94,-384.31
-815.94,-385.35
-815.94,-386.43
-815.94,-387.54
-815.94,-388.68
-815.94,-389.84
-815.94,-391.08
-815.94,-392.34
-815.94,-393.60
-815.94,-394.94
-815.94,-396.25
-815.94,-397.60
-815.94,-399.03
-815.94,-400.44
-815.94,-401.88
-815.94,-403.34
-815.94,-404.89
-815.94,-406.34
-815.94,-407.85
-815.94,-409.32
-815.94,-410.69
-815.94,-412.18
-815.94,-413.66
-815.94,-415.05
-815.94,-416.41
-815.94,-417.85
-815.94,-419.21
-815.94,-420.68
-815.94,-422.83
-815.94,-425.01
-815.94,-427.23
-815.94,-429.51
-815.94,-431.74
-815.94,-434.01
-815.94,-436.44
-815.94,-438.82
-815.94,-440.69
-815.94,-443.48
-815.94,-445.81
-815.94,-448.30
-815.94,-450.75
-815.94,-452.98
-815.94,-455.29
-815.94,-457.67
-815.94,-459.98
-815.94,-462.27
-815.94,-464.29
-815.94,-466.46
-815.94,-468.75
-815.94,-470.89
-815.94,-473.09
-815.94,-475.11
-815.94,-477.17
-815.94,-479.18
-815.94,-480.14
-815.94,-482.06
-815.94,-483.53
-815.94,-484.92
-815.94,-486.33
-815.94,-487.70
-815.94,-489.06
-815.94,-490.56
-815.94,-491.94
-815.94,-493.36
-815.94,-494.81
-815.94,-496.24
-815.94,-497.72
-815.94,-499.23
-815.94,-500.68
-815.94,-502.18
-815.94,-503.69
-815.94,-505.13
-815.94,-506.61
-815.94,-508.04
-815.94,-509.58
-815.94,-511.05
-815.94,-512.48
-815.94,-514.00
-815.94,-515.44
-815.94,-516.89
-815.94,-518.32
-815.94,-519.74
-815.94,-521.19
-815.94,-522.65
-815.94,-524.11
-815.94,-525.54
-815.94,-526.97
-815.94,-528.36
-815.94,-529.76
-815.94,-531.18
-815.94,-532.62
-815.94,-534.03
-815.94,-535.44
-815.94,-536.87
-815.94,-538.31
-815.94,-539.69
-815.94,-541.14
-815.94,-542.52
-815.94,-543.94
-815.94,-545.36
-815.94,-546.84
-815.94,-548.21
-815.94,-549.64
-815.94,-551.11
-815.94,-552.54
-815.94,-553.96
-815.94,-555.43
-815.94,-556.90
-815.94,-558.43
-815.94,-559.85
-815.94,-561.35
-815.94,-562.87
-815.94,-564.34
-815.94,-565.79
-815.94,-567.35
815.94,-568.71
815.94,-570.11
815.94,-571.45
815.94,-572.71
815.94,-573.83
815.94,-574.93
815.94,-575.90
815.94,-576.83
815.94,-577.63
815.94,-578.37
815.94,-579.01
815.94,-579.59
815.94,-579.86
815.94,-580.33
815.94,-580.71
815.94,-580.88
815.94,-581.02
815.94,-581.16
815.94,-581.28
815.94,-581.38
815.94,-581.47
815.94,-581.53
815.94,-581.57
815.94,-581.60
815.94,-581.60
815.94,-581.59
815.94,-581.56
815.94,-581.51
815.94,-581.45
815.94,-581.37
815.94,-581.28
815.94,-581.17
815.94,-581.05
815.94,-580.91
815.94,-580.77
815.94,-580.62
815.94,-580.44
-815.94,-580.27
-815.94,-580.11
-815.94,-579.96
-815.94,-579.83
-815.94,-579.73
-815.94,-579.64
-815.94,-579.57
-815.94,-579.52
-815.94,-579.49
-815.94,-579.47
-815.94,-579.48
-815.94,-579.50
-815.94,-579.53
-815.94,-579.58
-815.94,-579.64
-815.94,-579.72
-815.94,-579.81
-815.94,-579.91
-815.94,-580.03
-815.94,-580.16
-815.94,-580.30
-815.94,-580.45
-815.94,-580.62
-815.94,-580.81
-815.94,-581.21
-815.94,-581.43
-815.94,-581.90
-815.94,-582.41
-815.94,-582.98
-815.94,-583.60
-815.94,-584.26
-815.94,-584.96
-815.94,-585.70
-815.94,-586.48
-815.94,-587.28
-815.94,-588.16
-815.94,-589.05
-815.94,-589.97
-815.94,-590.94
-815.94,-591.69
-815.94,-592.73
-815.94,-593.81
-815.94,-594.92
-815.94,-596.08
-815.94,-597.27
-815.94,-598.50
-815.94,-599.75
-815.94,-601.02
-815.94,-602.33
-815.94,-603.65
-815.94,-604.93
-815.94,-606.31
-815.94,-607.69
-815.94,-609.15
-815.94,-610.59
-815.94,-612.11
-815.94,-613.55
-815.94,-615.10
-815.94,-616.58
-815.94,-617.95
-815.94,-619.43
-815.94,-620.85
-815.94,-622.30
-815.94,-623.78
-815.94,-625.17
-815.94,-626.60
-815.94,-628.69
-815.94,-630.82
-815.94,-632.99
-815.94,-635.20
-815.94,-637.64
-815.94,-640.04
-815.94,-642.49
-815.94,-646.01
-815.94,-649.66
-815.94,-653.32
-815.94,-659.16
815.94,-664.46
815.94,-666.35
815.94,-667.71
815.94,-669.19
815.94,-670.69
815.94,-672.12
815.94,-673.48
815.94,-674.73
815.94,-675.93
815.94,-677.06
815.94,-678.11
815.94,-679.07
815.94,-680.00
815.94,-680.82
815.94,-681.60
815.94,-682.28
815.94,-682.91
815.94,-683.48
815.94,-683.74
815.94,-683.99
815.94,-684.42
815.94,-684.81
815.94,-684.98
815.94,-685.13
815.94,-685.26
815.94,-685.39
815.94,-685.50
815.94,-685.59
815.94,-685.67
815.94,-685.74
815.94,-685.81
815.94,-685.86
815.94,-685.90
815.94,-685.94
815.94,-685.96
815.94,-685.97
815.94,-685.97
815.94,-685.96
815.94,-685.95
815.94,-685.92
815.94,-685.89
815.94,-685.85
815.94,-685.80
815.94,-685.75
815.94,-685.70
815.94,-685.63
815.94,-685.56
815.94,-685.48
815.94,-685.39
815.94,-685.30
815.94,-685.19
815.94,-685.08
815.94,-684.96
815.94,-684.84
815.94,-684.70
815.94,-684.56
815.94,-684.41
815.94,-684.27
815.94,-684.11
815.94,-683.95
815.94,-683.79
815.94,-683.62
815.94,-683.43
815.94,-683.26
815.94,-683.06
815.94,-683.01
815.94,-682.68
815.94,-682.28
815.94,-681.86
815.94,-681.42
815.94,-680.97
815.94,-680.50
815.94,-680.02
815.94,-679.76
815.94,-679.26
815.94,-678.99
815.94,-678.46
815.94,-677.92
815.94,-677.83
815.94,-677.36
815.94,-676.78
815.94,-676.18
815.94,-675.61
815.94,-674.99
815.94,-674.36
815.94,-673.71
815.94,-673.08
815.94,-672.41
815.94,-671.72
815.94,-671.05
815.94,-670.35
815.94,-669.62
815.94,-668.90
815.94,-668.18
815.94,-667.45
815.94,-666.72
815.94,-665.96
815.94,-665.19
815.94,-664.41
815.94,-663.63
815.94,-662.83
815.94,-662.33
815.94,-661.50
815.94,-660.70
815.94,-659.86
815.94,-659.02
815.94,-658.19
815.94,-657.33
815.94,-656.50
815.94,-655.60
815.94,-654.73
815.94,-653.84
815.94,-652.94
815.94,-652.07
815.94,-651.16
815.94,-650.27
815.94,-649.35
815.94,-648.63
815.94,-647.70
815.94,-646.79
815.94,-645.82
815.94,-644.88
815.94,-643.91
815.94,-642.94
815.94,-641.94
815.94,-640.97
815.94,-639.99
815.94,-638.98
815.94,-637.96
815.94,-636.97
815.94,-635.93
815.94,-635.11
815.94,-634.07
815.94,-633.03
815.94,-631.99
815.94,-630.91
815.94,-629.83
815.94,-628.76
815.94,-627.63
815.94,-626.56
815.94,-625.43
815.94,-624.33
815.94,-623.23
815.94,-622.16
815.94,-621.01
815.94,-619.85
815.94,-618.71
815.94,-617.52
815.94,-616.29
-815.94,-615.08
-815.94,-614.02
-815.94,-613.04
-815.94,-612.12
-815.94,-611.33
-815.94,-610.64
-815.94,-610.06
-815.94,-609.55
-815.94,-609.16
-815.94,-608.99
-815.94,-608.87
-815.94,-608.77
-815.94,-608.70
-815.94,-608.66
-815.94,-608.64
-815.94,-608.64
-815.94,-608.66
-815.94,-608.70
-815.94,-608.76
-815.94,-608.83
-815.94,-608.93
-815.94,-609.17
-815.94,-609.31
-815.94,-609.47
-815.94,-609.83
-815.94,-610.02
-815.94,-610.25
-815.94,-610.72
-815.94,-611.26
-815.94,-611.84
-815.94,-612.47
-815.94,-613.17
-815.94,-613.91
815.94,-614.62
815.94,-615.30
815.94,-615.88
815.94,-615.97
815.94,-616.42
815.94,-616.88
815.94,-617.26
815.94,-617.43
815.94,-617.57
815.94,-617.72
815.94,-617.84
815.94,-617.95
815.94,-618.04
815.94,-618.11
815.94,-618.16
815.94,-618.20
815.94,-618.22
815.94,-618.22
815.94,-618.21
815.94,-618.18
815.94,-618.14
815.94,-618.08
815.94,-618.00
815.94,-617.92
815.94,-617.81
815.94,-617.70
815.94,-617.58
815.94,-617.44
815.94,-617.30
815.94,-617.15
815.94,-616.98
815.94,-616.81
815.94,-616.62
815.94,-616.42
815.94,-616.22
815.94,-616.00
815.94,-615.77
815.94,-615.54
815.94,-615.28
815.94,-614.76
815.94,-614.22
815.94,-614.13
815.94,-613.63
-815.94,-613.04
-815.94,-612.58
-815.94,-612.36
-815.94,-612.02
-815.94,-611.98
-815.94,-611.77
-815.94,-611.67
-815.94,-611.60
-815.94,-611.56
-815.94,-611.53
-815.94,-611.53
-815.94,-611.54
-815.94,-611.58
-815.94,-611.64
-815.94,-611.71
-815.94,-611.80
-815.94,-611.91
-815.94,-612.02
-815.94,-612.16
-815.94,-612.21
-815.94,-612.48
-815.94,-612.67
-815.94,-613.07
-815.94,-613.29
-815.94,-613.37
-815.94,-613.80
-815.94,-614.34
-815.94,-614.94
-815.94,-615.60
-815.94,-616.31
-815.94,-617.08
-815.94,-617.87
-815.94,-618.73
-815.94,-619.62
-815.94,-620.58
-815.94,-621.54
815.94,-622.50
815.94,-623.10
815.94,-623.91
815.94,-624.66
815.94,-625.35
815.94,-625.93
815.94,-626.03
815.94,-626.46
815.94,-626.70
815.94,-626.93
815.94,-627.14
815.94,-627.34
815.94,-627.39
815.94,-627.66
815.94,-627.80
815.94,-627.92
815.94,-628.03
815.94,-628.12
815.94,-628.20
815.94,-628.27
815.94,-628.32
815.94,-628.36
815.94,-628.39
815.94,-628.40
815.94,-628.40
815.94,-628.39
815.94,-628.36
815.94,-628.32
815.94,-628.27
815.94,-628.21
815.94,-628.14
815.94,-628.06
815.94,-627.97
815.94,-627.87
815.94,-627.76
815.94,-627.63
815.94,-627.49
815.94,-627.34
815.94,-627.18
815.94,-627.00
815.94,-626.95
815.94,-626.63
815.94,-626.57
815.94,-626.23
-815.94,-626.02
-815.94,-625.82
-815.94,-625.52
-815.94,-625.40
-815.94,-625.30
-815.94,-625.22
-815.94,-625.16
-815.94,-625.13
-815.94,-625.12
-815.94,-625.13
-815.94,-625.16
-815.94,-625.21
-815.94,-625.28
-815.94,-625.37
-815.94,-625.46
-815.94,-625.58
-815.94,-625.71
-815.94,-625.87
-815.94,-626.22
-815.94,-626.63
-815.94,-627.09
-815.94,-627.63
-815.94,-628.20
-815.94,-628.85
-815.94,-629.53
-815.94,-630.27
-815.94,-631.05
-815.94,-631.89
-815.94,-632.78
-815.94,-633.72
-815.94,-634.68
-815.94,-635.67
-815.94,-636.44
-815.94,-637.50
-815.94,-638.63
-815.94,-639.82
-815.94,-641.02
-815.94,-642.23
-815.94,-643.52
-815.94,-644.80
-815.94,-646.12
-815.94,-647.49
-815.94,-648.84
-815.94,-650.26
-815.94,-651.63
-815.94,-653.13
-815.94,-654.58
-815.94,-656.07
-815.94,-657.61
-815.94,-659.13
-815.94,-660.67
-815.94,-662.18
-815.94,-663.57
-815.94,-665.06
-815.94,-666.46
-815.94,-667.95
-815.94,-669.42
-815.94,-670.90
-815.94,-673.08
-815.94,-675.19
-815.94,-677.49
-815.94,-679.79
-815.94,-682.13
-815.94,-684.43
-815.94,-686.83
-815.94,-689.46
-815.94,-693.15
-815.94,-696.73
-815.94,-702.59
-815.94,-716.30
815.94,-718.51
815.94,-720.26
815.94,-722.30
815.94,-723.76
815.94,-725.23
815.94,-726.69
815.94,-728.01
815.94,-729.33
815.94,-730.59
815.94,-731.72
815.94,-732.81
815.94,-733.83
815.94,-734.77
815.94,-735.65
815.94,-736.45
815.94,-737.17
815.94,-737.83
815.94,-738.40
815.94,-738.92
815.94,-739.35
815.94,-739.71
815.94,-739.88
815.94,-740.02
815.94,-740.16
815.94,-740.27
815.94,-740.36
815.94,-740.44
815.94,-740.50
815.94,-740.54
815.94,-740.56
815.94,-740.57
815.94,-740.56
815.94,-740.55
815.94,-740.51
815.94,-740.46
815.94,-740.39
815.94,-740.31
815.94,-740.21
815.94,-740.11
815.94,-739.98
815.94,-739.85
815.94,-739.70
815.94,-739.55
815.94,-739.38
815.94,-739.19
815.94,-738.81
815.94,-738.38
815.94,-738.14
815.94,-737.66
815.94,-737.39
815.94,-736.84
815.94,-736.27
815.94,-735.63
815.94,-734.99
815.94,-734.29
815.94,-733.59
815.94,-732.83
815.94,-732.05
815.94,-731.23
815.94,-730.36
815.94,-729.48
-815.94,-728.63
-815.94,-727.88
-815.94,-727.20
-815.94,-726.62
-815.94,-726.14
-815.94,-725.75
-815.94,-725.46
-815.94,-725.35
-815.94,-725.26
-815.94,-725.19
-815.94,-725.15
-815.94,-725.12
-815.94,-725.12
-815.94,-725.13
-815.94,-725.16
-815.94,-725.21
-815.94,-725.28
-815.94,-725.36
-815.94,-725.46
-815.94,-725.59
-815.94,-725.72
-815.94,-725.88
-815.94,-726.22
-815.94,-726.42
-815.94,-726.85
-815.94,-726.93
-815.94,-727.34
-815.94,-727.91
-815.94,-728.49
-815.94,-729.15
-815.94,-729.86
-815.94,-730.62
-815.94,-731.42
-815.94,-732.26
-815.94,-733.12
-815.94,-734.04
-815.94,-735.01
-815.94,-736.01
-815.94,-737.04
-815.94,-738.14
-815.94,-739.29
-815.94,-740.43
-815.94,-741.61
-815.94,-742.83
-815.94,-744.07
-815.94,-745.37
-815.94,-746.67
-815.94,-747.98
-815.94,-749.34
-815.94,-750.70
-815.94,-752.13
-815.94,-753.59
-815.94,-755.07
-815.94,-756.58
-815.94,-758.10
-815.94,-759.64
-815.94,-761.08
-815.94,-762.60
-815.94,-764.13
-815.94,-765.68
-815.94,-767.18
-815.94,-768.66
-815.94,-770.20
-815.94,-771.65
-815.94,-773.11
-815.94,-774.55
-815.94,-775.97
-815.94,-777.35
-815.94,-778.78
-815.94,-780.22
-815.94,-781.63
-815.94,-783.08
-815.94,-784.48
-815.94,-785.81
-815.94,-787.28
-815.94,-788.75
-815.94,-790.07
-815.94,-791.47
-815.94,-793.04
-815.94,-794.45
-815.94,-795.83
-815.94,-797.38
-815.94,-798.76
-815.94,-800.19
815.94,-801.58
815.94,-803.09
815.94,-804.43
815.94,-805.68
815.94,-806.81
815.94,-807.92
815.94,-808.85
815.94,-809.72
815.94,-810.50
815.94,-811.16
815.94,-811.75
815.94,-812.21
815.94,-812.42
815.94,-812.47
815.94,-812.75
815.94,-812.88
815.94,-812.98
815.94,-813.07
815.94,-813.12
815.94,-813.15
815.94,-813.16
815.94,-813.15
815.94,-813.12
815.94,-813.06
815.94,-812.99
815.94,-812.90
815.94,-812.78
815.94,-812.65
815.94,-812.51
815.94,-812.34
815.94,-812.16
815.94,-812.10
815.94,-811.75
815.94,-811.28
815.94,-810.75
815.94,-810.18
815.94,-809.52
815.94,-808.83
815.94,-808.10
815.94,-807.29
815.94,-806.47
815.94,-805.55
815.94,-804.63
815.94,-803.65
815.94,-802.60
815.94,-801.54
815.94,-800.44
815.94,-799.30
815.94,-798.17
815.94,-797.01
815.94,-795.77
815.94,-794.54
815.94,-793.40
815.94,-792.08
815.94,-790.75
815.94,-789.41
815.94,-788.00
815.94,-786.59
815.94,-785.17
815.94,-783.77
-815.94,-782.23
-815.94,-780.93
-815.94,-779.70
-815.94,-778.49
-815.94,-777.40
-815.94,-776.34
-815.94,-775.39
-815.94,-774.52
-815.94,-773.74
-815.94,-773.04
-815.94,-772.41
-815.94,-771.86
-815.94,-771.38
-815.94,-770.99
-815.94,-770.67
-815.94,-770.63
-815.94,-770.43
-815.94,-770.34
-815.94,-770.27
-815.94,-770.21
-815.94,-770.18
-815.94,-770.17
-815.94,-770.17
-815.94,-770.19
-815.94,-770.22
-815.94,-770.27
-815.94,-770.33
-815.94,-770.41
-815.94,-770.50
-815.94,-770.60
-815.94,-770.71
-815.94,-770.83
-815.94,-770.97
-815.94,-771.12
-815.94,-771.27
-815.94,-771.44
815.94,-771.61
815.94,-771.76
815.94,-771.89
815.94,-772.01
815.94,-772.10
815.94,-772.18
815.94,-772.24
815.94,-772.28
815.94,-772.31
815.94,-772.32
815.94,-772.31
815.94,-772.28
815.94,-772.24
815.94,-772.18
815.94,-772.11
815.94,-772.02
815.94,-771.92
815.94,-771.80
815.94,-771.66
815.94,-771.52
815.94,-771.36
815.94,-771.18
815.94,-771.12
815.94,-770.78
815.94,-770.56
815.94,-770.09
815.94,-769.56
815.94,-768.99
815.94,-768.36
815.94,-767.71
815.94,-767.15
815.94,-766.40
815.94,-765.58
815.94,-764.75
815.94,-763.88
815.94,-762.94
815.94,-761.97
-815.94,-760.98
-815.94,-760.04
-815.94,-759.21
-815.94,-758.47
-815.94,-757.79
-815.94,-757.18
-815.94,-756.67
-815.94,-756.25
-815.94,-756.06
-815.94,-755.74
-815.94,-755.61
-815.94,-755.50
-815.94,-755.41
-815.94,-755.34
-815.94,-755.30
-815.94,-755.26
-815.94,-755.25
-815.94,-755.26
-815.94,-755.28
-815.94,-755.32
-815.94,-755.38
-815.94,-755.45
-815.94,-755.54
-815.94,-755.64
-815.94,-755.76
-815.94,-755.88
-815.94,-756.03
-815.94,-756.18
-815.94,-756.35
-815.94,-756.53
-815.94,-756.93
-815.94,-757.38
-815.94,-757.86
-815.94,-758.40
-815.94,-758.98
-815.94,-759.61
815.94,-760.25
815.94,-760.80
815.94,-761.27
815.94,-761.67
815.94,-761.72
815.94,-762.00
815.94,-762.13
815.94,-762.24
815.94,-762.33
815.94,-762.40
815.94,-762.46
815.94,-762.49
815.94,-762.51
815.94,-762.52
815.94,-762.50
815.94,-762.47
815.94,-762.42
815.94,-762.36
815.94,-762.28
815.94,-762.19
815.94,-762.08
815.94,-761.95
815.94,-761.80
815.94,-761.65
815.94,-761.48
815.94,-761.30
815.94,-761.10
815.94,-760.68
815.94,-760.45
815.94,-760.19
815.94,-759.67
815.94,-759.38
815.94,-758.78
815.94,-758.15
815.94,-757.46
815.94,-756.72
815.94,-755.95
815.94,-755.14
-815.94,-754.34
-815.94,-753.82
-815.94,-753.18
-815.94,-752.64
-815.94,-752.16
-815.94,-751.94
-815.94,-751.59
-815.94,-751.31
-815.94,-751.21
-815.94,-751.12
-815.94,-751.04
-815.94,-750.98
-815.94,-750.95
-815.94,-750.92
-815.94,-750.92
-815.94,-750.93
