CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,-207.32,39.63,-0.30,74.36,-0.30,-0.07226,-0.14612,-0.00201,0.01473,0.00131,0.00300,-0.00138,-7.22,-0.04,8.02
100,800.78,94.82,-3.82,64.32,-3.82,-0.05027,0.18700,-0.00108,0.02225,0.00288,0.03730,0.00024,-6.85,-0.52,7.74
100,800.78,62.41,-3.88,69.63,-3.88,-0.04712,0.52360,-0.00141,-0.00787,0.00435,0.03495,0.00201,5.11,0.88,10.05
100,-800.78,46.20,2.57,73.29,2.57,-0.06126,0.00000,-0.00240,-0.02356,0.00335,-0.02368,-0.00313,2.73,-1.96,11.19
100,800.78,98.11,0.82,60.85,0.82,-0.04869,-0.29920,-0.00169,0.01674,0.00303,-0.00776,0.00179,-3.64,1.80,6.59
100,800.78,124.06,-4.87,66.71,-4.87,-0.04398,0.29920,-0.00086,0.01984,0.00490,0.04455,0.00000,-4.37,-0.39,14.43
100,800.78,77.03,2.87,80.29,2.87,-0.05812,0.11220,-0.00233,-0.03495,0.00381,-0.02584,-0.00112,8.04,-1.01,8.28
100,-800.78,53.51,5.93,91.17,5.93,-0.07697,-0.37400,-0.00338,-0.02505,0.00146,-0.05590,0.00148,2.43,1.66,6.97
100,800.78,101.76,3.81,74.84,3.81,-0.07854,-0.43836,-0.00345,-0.00163,-0.00013,-0.03783,0.00050,-0.43,-0.68,12.38
100,800.78,125.89,-7.19,73.47,-7.19,-0.05812,0.03740,-0.00064,0.06674,0.00280,0.06975,-0.00246,-13.89,-0.00,7.29
100,800.78,137.95,0.14,84.58,0.14,-0.06283,0.44880,-0.00223,-0.03769,0.00275,-0.00139,0.00246,16.84,4.80,3.00
100,800.78,83.97,4.82,99.57,4.82,-0.08482,-0.14960,-0.00370,-0.03512,0.00076,-0.04736,-0.00179,0.61,-3.85,17.23
100,-800.78,116.99,6.48,114.63,6.48,-0.11310,-0.51142,-0.00460,-0.02081,-0.00190,-0.06184,0.00211,-0.22,0.30,13.65
100,800.78,133.50,5.84,108.94,5.84,-0.12881,-0.67320,-0.00465,-0.00118,-0.00419,-0.05444,0.00097,0.54,-1.05,5.46
100,800.78,141.76,-2.45,117.57,-2.45,-0.13038,-0.34481,-0.00263,0.04921,-0.00326,0.02269,-0.00201,-13.75,-0.31,8.13
100,-800.78,85.88,3.92,124.71,3.92,-0.13823,-0.03653,-0.00399,-0.03164,-0.00476,-0.03487,-0.00184,3.20,2.38,6.00
100,800.78,117.95,2.34,107.85,2.34,-0.13038,-0.22440,-0.00409,-0.00230,-0.00560,-0.01997,0.00112,-0.07,-0.04,8.33
100,-8.23,73.97,-7.09,107.57,-7.09,-0.11781,0.26180,-0.00229,0.04275,-0.00292,0.06380,0.00022,-5.69,-2.10,20.48
100,-800.78,40.99,0.38,98.64,0.38,-0.11467,0.26180,-0.00329,-0.02388,-0.00307,-0.00367,-0.00000,16.02,2.21,4.64
100,800.78,35.49,-4.70,74.74,-4.70,-0.07854,0.10959,-0.00174,0.03611,-0.00114,0.04480,-0.00089,-11.41,-0.71,11.30
100,92.11,92.75,-9.61,71.33,-9.61,-0.04712,0.89760,-0.00076,0.02332,0.00281,0.09423,0.00471,-9.22,0.73,11.97
100,800.78,61.37,-1.03,73.27,-1.03,-0.05184,0.68962,-0.00266,-0.04629,0.00322,0.00983,-0.00134,19.29,-3.12,-3.17
100,129.59,105.69,1.06,74.16,1.06,-0.06283,-0.14612,-0.00258,0.00198,0.00278,-0.01034,-0.00313,-1.08,1.31,9.81
100,800.78,127.85,-0.10,75.67,-0.10,-0.06440,-0.22440,-0.00177,0.01929,0.00282,0.00100,0.00045,-7.23,0.40,12.70
100,800.78,138.93,1.17,88.35,1.17,-0.07226,-0.03740,-0.00211,-0.00824,0.00235,-0.01129,-0.00112,6.36,-0.07,9.05
100,800.78,144.47,5.46,104.30,5.46,-0.08639,-0.22440,-0.00362,-0.03594,0.00008,-0.05408,0.00112,0.53,-0.63,11.65
100,-142.53,147.24,6.70,121.36,6.70,-0.10996,-0.32877,-0.00524,-0.03756,-0.00267,-0.06384,0.00061,2.22,-0.73,8.06
100,-800.78,88.62,7.10,123.41,7.10,-0.13666,-0.56100,-0.00604,-0.01915,-0.00535,-0.06387,0.00139,3.76,1.35,10.14
100,484.38,59.30,0.05,105.89,0.05,-0.13038,-0.63580,-0.00398,0.04907,-0.00536,-0.00035,0.00045,-3.76,-0.90,9.07
100,-500.04,44.65,-7.27,95.66,-7.27,-0.10053,0.21918,-0.00189,0.04869,-0.00251,0.06639,-0.00243,-8.93,-1.02,16.57
100,169.07,37.32,-4.07,79.53,-4.07,-0.08011,0.71060,-0.00257,-0.01615,-0.00086,0.03921,0.00294,11.84,2.76,5.79
100,2.62,33.66,-7.07,69.86,-7.07,-0.05812,0.47489,-0.00122,0.03133,0.00210,0.06901,-0.00138,-5.92,-2.53,18.17
100,-318.46,31.82,-3.52,61.10,-3.52,-0.04869,0.52360,-0.00162,-0.00956,0.00348,0.03286,0.00029,7.87,3.98,7.03
100,599.57,30.91,-4.16,51.86,-4.16,-0.03456,0.22440,-0.00087,0.01789,0.00502,0.03652,-0.00179,-5.98,-3.54,11.77
100,-779.36,30.45,-3.30,50.56,-3.30,-0.02985,0.33660,-0.00091,-0.00099,0.00617,0.02731,0.00067,2.59,1.44,10.91
100,800.78,30.22,-0.94,40.72,-0.94,-0.02356,0.07480,-0.00091,-0.00000,0.00643,0.00637,-0.00156,-1.19,-3.81,8.45
100,-382.87,30.11,-3.93,42.08,-3.93,-0.02042,0.14960,-0.00042,0.01159,0.00760,0.02787,0.00067,-2.69,1.62,8.20
100,800.78,120.04,0.66,46.07,0.66,-0.02199,0.03831,-0.00073,-0.00755,0.00743,-0.00435,-0.00091,0.62,0.17,5.54
100,800.78,135.02,1.97,60.67,1.97,-0.02827,-0.03653,-0.00118,-0.01046,0.00683,-0.01381,-0.00001,0.52,0.12,7.86
100,800.78,82.51,6.31,78.92,6.31,-0.04398,-0.18265,-0.00264,-0.03397,0.00468,-0.05006,0.00085,0.89,-0.82,10.14
100,-800.78,116.26,7.70,92.53,7.70,-0.06912,-0.36530,-0.00436,-0.03987,0.00164,-0.07063,0.00107,4.48,3.36,10.20
100,800.78,133.14,4.95,89.95,4.95,-0.08796,-0.59840,-0.00435,0.00023,-0.00040,-0.04850,0.00139,-1.15,-2.12,10.52
100,800.78,81.56,-0.80,99.94,-0.80,-0.09739,-0.44880,-0.00251,0.04383,-0.00006,0.00798,-0.00089,-5.04,-0.21,6.49
100,-800.78,55.78,4.43,101.54,4.43,-0.10838,-0.22440,-0.00361,-0.02630,-0.00191,-0.04406,-0.00134,0.54,-0.79,10.70
100,800.78,42.89,-0.18,80.52,-0.18,-0.08796,-0.22440,-0.00274,0.02068,-0.00178,0.00309,-0.00000,-4.23,1.34,15.26
100,-557.26,36.44,-8.67,75.77,-8.67,-0.05812,0.54795,-0.00094,0.04198,0.00188,0.08520,0.00189,-11.21,-2.30,16.85
100,288.10,33.22,-1.53,62.36,-1.53,-0.05341,0.63580,-0.00249,-0.03699,0.00248,0.01424,0.00052,17.92,1.68,-0.44
100,800.78,91.62,-6.14,56.83,-6.14,-0.03613,0.14612,-0.00061,0.04364,0.00488,0.05583,-0.00286,-11.91,-0.43,9.26
100,800.78,120.81,-1.44,67.79,-1.44,-0.04084,0.37400,-0.00140,-0.01881,0.00540,0.01230,0.00136,9.92,3.67,10.77
100,374.55,75.40,4.82,83.35,4.82,-0.05812,-0.11220,-0.00280,-0.03327,0.00359,-0.04296,-0.00156,2.45,-3.41,12.53
100,-800.78,52.70,6.64,82.32,6.64,-0.07697,-0.44880,-0.00390,-0.02625,0.00094,-0.06327,0.00201,1.48,2.44,8.49
100,800.78,101.36,-1.53,67.07,-1.53,-0.05969,-0.43836,-0.00173,0.05063,0.00159,0.01529,-0.00006,-3.38,0.75,4.45
100,800.78,125.68,-5.75,73.12,-5.75,-0.05184,0.48620,-0.00107,0.01572,0.00391,0.05512,0.00029,-4.91,-0.19,15.26
100,800.78,77.84,2.90,86.46,2.90,-0.06754,0.14960,-0.00273,-0.03948,0.00276,-0.02734,-0.00201,8.43,0.78,6.22
100,81.66,131.97,5.70,102.34,5.70,-0.08796,-0.41140,-0.00368,-0.02263,0.00040,-0.05616,0.00156,0.80,-0.83,6.64
