CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,460.51,80.00,0.15,89.61,0.15,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,-0.20,0.05,9.76
100,606.85,100.00,-0.51,88.85,-0.51,-0.05,0.00,-0.01,0.01,0.00,0.01,0.00,-0.01,-0.12,9.87
100,470.70,80.00,-0.04,89.59,-0.04,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.10,0.04,9.56
100,627.79,100.00,-0.29,89.07,-0.29,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.05,-0.11,9.81
100,475.82,80.00,-0.05,89.60,-0.05,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.04,-0.20,9.55
100,389.35,80.00,-0.50,88.71,-0.50,-0.05,0.00,-0.01,0.01,0.00,0.01,0.00,-0.07,0.00,9.79
100,576.25,100.00,0.03,88.57,0.03,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,-0.01,-0.03,9.77
100,610.90,80.00,0.84,90.34,0.84,-0.05,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.07,-0.05,9.87
100,447.67,100.00,-0.60,90.25,-0.60,-0.05,0.00,-0.01,0.01,-0.00,0.01,0.00,-0.19,-0.09,9.64
100,589.93,80.00,0.27,90.24,0.27,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,0.11,-0.02,10.00
100,426.47,80.00,-0.46,89.98,-0.46,-0.05,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.10,-0.01,9.63
100,312.59,80.00,-0.26,89.35,-0.26,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.06,0.02,10.00
100,328.48,100.00,-0.20,88.43,-0.20,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.04,-0.05,9.61
100,430.60,80.00,-0.00,88.35,-0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.02,0.06,10.08
100,286.47,80.00,0.00,88.35,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.04,-0.03,9.75
100,283.91,100.00,-0.01,88.32,-0.01,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.03,-0.06,9.90
100,486.12,100.00,0.00,88.32,0.00,-0.05,0.00,-0.01,0.00,0.00,0.00,0.00,-0.01,-0.01,9.72
100,650.36,100.00,0.18,88.82,0.18,-0.05,0.00,-0.01,-0.00,0.00,-0.00,-0.00,0.06,0.03,9.88
100,433.13,80.00,0.43,91.09,0.43,-0.05,0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.20,0.13,9.54
100,579.60,100.00,-0.80,89.66,-0.80,-0.05,0.00,-0.01,0.01,0.00,0.01,0.00,0.11,-0.13,9.81
100,611.13,100.00,1.05,91.37,1.05,-0.05,0.00,-0.01,-0.01,-0.00,-0.01,0.00,-0.00,-0.04,9.77
100,443.90,80.00,-0.11,92.03,-0.11,-0.05,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.32,-0.05,9.47
100,446.07,80.00,-1.05,89.73,-1.05,-0.05,0.13,-0.01,-0.00,0.00,0.01,0.00,-0.24,0.14,9.82
100,627.51,100.00,0.09,89.08,0.09,-0.05,0.00,-0.01,-0.00,0.00,-0.00,0.00,0.31,-0.14,10.31
100,582.14,100.00,0.95,91.61,0.95,-0.05,-0.13,-0.01,0.00,-0.00,-0.01,0.00,0.12,-0.11,9.72
100,667.25,100.00,0.02,92.20,0.02,-0.05,0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.09,0.06,9.82
100,426.87,80.00,-0.19,92.71,-0.19,-0.05,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.20,0.00,9.80
100,636.41,100.00,-0.49,91.77,-0.49,-0.05,0.00,-0.01,0.00,-0.00,0.00,0.00,-0.05,0.04,9.75
100,584.13,80.00,1.10,93.68,1.10,-0.06,-0.13,-0.01,-0.00,-0.00,-0.01,0.00,0.28,-0.03,9.74
