SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
672.66,138.89,1.80,99.79,1.80,-0.12,-0.26,-0.00,0.00,-0.00,-0.02,-0.00-0.36,-0.06,9.90
800.78,138.89,2.29,102.67,2.29,-0.12,-0.13,-0.00,-0.01,-0.00,-0.02,-0.00-1.37,-0.36,9.76
696.37,138.89,4.36,107.85,4.36,-0.13,-0.26,-0.00,-0.02,-0.00,-0.04,-0.001.31,0.48,9.83
550.07,138.89,3.37,112.67,3.37,-0.14,-0.39,-0.00,-0.00,-0.00,-0.03,-0.001.33,-0.04,9.35
540.28,84.44,2.10,114.67,2.10,-0.14,-0.26,-0.00,0.00,-0.00,-0.02,-0.00-0.34,0.10,9.54
267.66,84.44,0.13,114.57,0.13,-0.14,-0.13,-0.00,0.01,-0.00,-0.00,-0.00-1.67,-0.16,9.90
93.14,84.44,-0.85,113.42,-0.85,-0.14,0.00,-0.00,0.01,-0.00,0.01,-0.00-1.10,0.19,9.76
-15.01,84.44,-1.39,111.64,-1.39,-0.14,0.00,-0.00,0.01,-0.00,0.01,0.000.24,0.43,9.20
-67.54,84.44,-1.80,109.42,-1.80,-0.14,0.00,-0.00,0.02,-0.00,0.02,-0.00-0.41,-0.07,9.74
-229.15,57.22,-2.01,106.79,-2.01,-0.14,0.00,-0.00,0.02,-0.00,0.02,-0.00-0.32,0.00,9.67
-444.82,57.22,-2.12,103.96,-2.12,-0.14,0.13,-0.00,0.01,-0.00,0.02,0.00-0.58,-0.12,9.91
-586.76,57.22,-2.39,100.66,-2.39,-0.13,0.26,-0.00,0.00,-0.00,0.02,0.00-0.79,-0.13,9.71
-581.25,57.22,-3.67,95.83,-3.67,-0.13,0.26,-0.00,0.02,-0.00,0.04,0.00-0.82,-0.08,9.37
-342.36,103.61,-4.37,90.04,-4.37,-0.12,0.39,-0.00,0.01,-0.00,0.04,0.00-1.41,0.19,9.55
278.07,103.61,-4.45,84.46,-4.45,-0.11,0.52,-0.00,0.00,0.00,0.04,0.00-0.99,-0.00,9.97
800.78,103.61,-3.43,79.94,-3.43,-0.10,0.39,-0.00,0.00,0.00,0.03,-0.001.24,-0.23,9.99
