SL_PWM, U, SL_position, SL_speed, ARM_position, ARM_speed, Deflection, Deflection_speed, Zlin_position, Zlin_speed, Unsprung_acceleration, Sprung_acceleration_x, Sprung_acceleration_y, Sprung_acceleration_z
-560.00000,0.00000,-3.40863,32.56784,0.00000,0.00000,-0.01964,0.00230,-0.00966,0.00222,0.00000,
-560.00000,0.00000,-3.47695,-75.92182,0.00000,0.00000,-0.01943,0.01648,-0.00945,0.01587,0.00000,
-560.00000,0.00000,-3.59718,-122.20795,0.00000,0.00000,-0.01902,0.03188,-0.00906,0.03076,0.00000,
-560.00000,0.00000,-3.79286,-194.15043,0.00000,0.00000,-0.01787,0.05449,-0.00795,0.05280,0.00000,
-560.00000,0.00000,-3.99642,-240.54128,0.00000,0.00000,-0.01665,0.08477,-0.00676,0.08252,0.00000,
232.00000,0.00000,-4.21861,-251.74629,0.00000,0.00000,-0.01482,0.08669,-0.00497,0.08501,0.00000,
232.00000,0.00000,-4.33102,-134.04129,0.00000,0.00000,-0.01372,0.03135,-0.00376,0.03089,-0.01576,
232.00000,0.00000,-4.35309,-26.07522,0.00000,0.00000,-0.01335,0.00622,-0.00353,0.00614,0.00000,
232.00000,0.00000,-4.34789,-0.10472,0.00000,0.00000,-0.01339,-0.00539,-0.00356,-0.00532,0.00000,
232.00000,0.00000,-4.32664,26.91298,0.00000,0.00000,-0.01356,-0.01430,-0.00373,-0.01410,0.00000,
628.00000,0.00000,-4.28430,36.86135,0.00000,0.00000,-0.01396,-0.03060,-0.00413,-0.03014,0.00000,
628.00000,0.00000,-4.18042,122.41739,0.00000,0.00000,-0.01473,-0.05773,-0.00489,-0.05670,0.00000,
628.00000,0.00000,-4.00057,169.01768,0.00000,0.00000,-0.01643,-0.06694,-0.00654,-0.06530,0.00000,
628.00000,0.00000,-3.76974,234.46753,0.00000,0.00000,-0.01797,-0.06905,-0.00804,-0.06695,0.00000,
628.00000,0.00000,-3.47368,275.83183,0.00000,0.00000,-0.01943,-0.04813,-0.00946,-0.04638,0.00000,
826.00000,0.00000,-3.20699,314.47342,0.00000,0.00000,-0.01994,-0.02090,-0.00995,-0.02010,0.00000,
826.00000,0.00000,-2.89885,336.98817,0.00000,-0.10472,-0.01960,0.03947,-0.00962,0.03799,0.00000,
826.00000,0.00000,-2.54638,332.90410,0.00000,0.00000,-0.01829,0.09102,-0.00800,0.08815,0.00000,
826.00000,0.00000,-2.16239,329.55307,0.00000,0.00000,-0.01567,0.13637,-0.00527,0.13351,0.00000,
-100.00000,0.00000,-1.79147,333.42770,0.00000,0.00000,-0.01226,0.15842,-0.00244,0.15685,0.00000,
-100.00000,0.00000,-1.54399,275.72712,0.00000,0.00000,-0.00974,0.10215,0.00006,0.10217,0.00000,
-100.00000,0.00000,-1.41518,138.54424,0.00000,0.00000,-0.00833,0.05620,0.00148,0.05655,0.00000,
-100.00000,0.00000,-1.34534,96.55161,0.00000,0.00000,-0.00767,0.03383,0.00214,0.03413,0.00000,
-100.00000,0.00000,-1.30633,43.77286,0.00000,0.00000,-0.00722,0.01703,0.00260,0.01721,0.00000,
-562.00000,0.00000,-1.29453,24.29498,0.00000,0.00000,-0.00708,0.00139,0.00274,0.00140,0.00000,
-562.00000,0.00000,-1.34767,-74.24631,0.00000,0.00000,-0.00758,-0.04078,0.00224,-0.04118,0.00000,
-562.00000,0.00000,-1.46271,-121.78908,0.00000,0.00000,-0.00851,-0.06790,0.00130,-0.06833,0.00000,
-562.00000,0.00000,-1.61611,-193.73155,0.00000,0.00000,-0.01019,-0.09442,-0.00038,-0.09443,0.00000,
-562.00000,0.00000,-1.82171,-218.86429,0.00000,0.00000,-0.01223,-0.10936,-0.00241,-0.10851,0.00000,
-794.00000,0.00000,-2.06767,-255.09732,0.00000,0.00000,-0.01444,-0.11301,-0.00460,-0.11116,0.00000,
-794.00000,0.00000,-2.36303,-314.57814,0.00000,-0.10472,-0.01677,-0.11651,-0.00688,-0.11356,0.00000,
-794.00000,0.00000,-2.66124,-645.91145,0.00000,0.10472,-0.01931,-0.02914,-0.00933,-0.06287,0.00000,
-794.00000,0.00000,-3.11134,-324.94540,0.00000,0.00000,-0.02000,-0.00559,-0.00999,0.00350,0.00000,
-910.00000,0.00000,-3.50515,-335.10322,0.00000,0.10472,-0.01902,0.07036,-0.00906,0.08317,0.01576,
