SL_PWM, U, SL_position, SL_speed, ARM_position, ARM_speed, Deflection, Deflection_speed, Zlin_position, Zlin_speed, Unsprung_acceleration, Sprung_acceleration_x, Sprung_acceleration_y, Sprung_acceleration_z
Initializing I2C devices...
Testing device connections...
MPU6050 connection successful
Initializing DMP...
>....................................................................................................>....................................................................................................-2078.00000,	1646.00000,	2514.00000,	-37.00000,	2.00000,	53.00000

Enabling DMP...
DMP ready! Waiting for first interrupt...
-967.00000,0.00000,-2.20939,-223.18398,-0.06754,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-967.00000,0.00000,-2.29710,-223.18398,-0.07540,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-967.00000,0.00000,-2.37926,-223.18398,-0.08325,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-967.00000,0.00000,-2.43900,-223.18398,-0.08954,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-996.00000,0.00000,-2.52005,-223.18398,-0.09425,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-996.00000,0.00000,-2.60705,-223.18398,-0.10053,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-996.00000,0.00000,-2.67777,-223.18398,-0.10838,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-996.00000,0.00000,-2.74101,-223.18398,-0.11624,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-996.00000,0.00000,-2.82574,-223.18398,-0.12095,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
14.00000,0.00000,-2.89494,-223.18398,-0.12566,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
14.00000,0.00000,-2.90136,-223.18398,-0.12881,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
14.00000,0.00000,-2.88390,-223.18398,-0.13038,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
14.00000,0.00000,-2.85354,-223.18398,-0.12881,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
14.00000,0.00000,-2.81564,-223.18398,-0.12723,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-506.00000,0.00000,-2.80063,-223.18398,-0.12566,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-506.00000,0.00000,-2.82702,-223.18398,-0.12723,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-506.00000,0.00000,-2.89196,-223.18398,-0.12881,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-506.00000,0.00000,-2.96349,-223.18398,-0.13352,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-506.00000,0.00000,-3.03981,-223.18398,-0.13666,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
259.00000,0.00000,-3.07187,-223.18398,-0.14137,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
259.00000,0.00000,-3.03847,-223.18398,-0.14137,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
259.00000,0.00000,-2.95619,-223.18398,-0.13823,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
259.00000,0.00000,-2.84554,-223.18398,-0.13352,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
259.00000,0.00000,-2.74498,-223.18398,-0.12723,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-383.00000,0.00000,-2.67783,-223.18398,-0.11938,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-383.00000,0.00000,-2.67292,-223.18398,-0.11467,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-383.00000,0.00000,-2.68145,-223.18398,-0.11467,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-383.00000,0.00000,-2.67415,-223.18398,-0.11467,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
-383.00000,0.00000,-2.67759,-223.18398,-0.11467,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
320.00000,0.00000,-2.65406,-223.18398,-0.11467,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
320.00000,0.00000,-2.59228,-223.18398,-0.11153,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
320.00000,0.00000,-2.50002,-223.18398,-0.10524,0.39270,0.00014,-0.05906,0.00985,-0.01252,0.01095,3.40692,0.19998,-0.17364
[  9396][E][Wire.cpp:499] requestFrom(): i2cWriteReadNonStop returned Error 263
320.00000,0.00000,-2.39795,-61.44080,-0.09739,-0.09690,-0.00846,-0.00856,-0.00756,-0.01733,-0.00011,-1.92200,-0.12095,-0.11855
320.00000,0.00000,-2.27006,148.70205,-0.08482,0.65450,-0.00870,-0.00196,-0.00663,0.04138,-0.01095,-1.56036,0.07185,0.17723
-352.00000,0.00000,-2.13628,153.08124,-0.07069,0.57120,-0.00870,-0.01137,-0.00558,0.04256,0.00525,-0.95082,-0.03353,0.49697
-352.00000,0.00000,-2.03269,117.08474,-0.06126,0.36249,-0.00873,0.01144,-0.00466,0.03842,-0.00394,-0.15448,0.47062,-0.00240
-352.00000,0.00000,-1.98358,44.50590,-0.05655,0.13090,-0.00865,-0.00998,-0.00403,0.01333,0.01095,2.18186,0.44547,-0.00958
-352.00000,0.00000,-1.95748,20.55125,-0.05498,0.00000,-0.00853,0.00387,-0.00377,0.00378,0.00000,1.75315,0.01078,-0.03114
-352.00000,0.00000,-1.97079,-18.71866,-0.05498,0.00000,-0.00863,-0.00772,-0.00388,-0.00754,0.00000,0.65384,-0.67899,-0.19998
-689.00000,0.00000,-2.00484,-29.45243,-0.05655,-0.13090,-0.00880,-0.01646,-0.00418,-0.01604,0.00000,0.19519,-0.13292,-0.19160
-689.00000,0.00000,-2.06662,-71.60213,-0.05969,-0.13090,-0.00908,-0.02584,-0.00459,-0.02510,-0.01095,-0.61792,-0.31135,-10.11776
-689.00000,0.00000,-2.17874,-95.81858,-0.06597,-0.26180,-0.00953,-0.00597,-0.00570,-0.02826,-0.00000,0.61792,0.31614,-0.10778
-689.00000,0.00000,-2.20869,-56.41777,-0.06912,-0.13090,-0.00950,0.01648,-0.00595,-0.00658,0.01095,0.82149,0.46344,-0.31375
-689.00000,0.00000,-2.22434,-12.04277,-0.07226,-0.13090,-0.00946,-0.00740,-0.00604,-0.00707,0.00000,-0.55445,-0.03712,0.28860
-857.00000,0.00000,-2.26674,-42.01880,-0.07383,0.00000,-0.00963,-0.01628,-0.00634,-0.01551,0.00000,-0.93406,-0.07904,0.06946
-857.00000,0.00000,-2.31182,-50.65818,-0.07697,-0.13090,-0.00973,-0.01526,-0.00670,-0.01446,-0.01095,0.25866,-0.01198,-0.04670
-857.00000,0.00000,-2.34200,-48.30199,-0.08011,-0.13090,-0.00961,0.01914,-0.00697,-0.00370,0.01095,0.66941,-0.01317,-0.08862
-857.00000,0.00000,-2.35269,-13.08997,-0.08168,-0.13090,-0.00951,0.01795,-0.00701,-0.00480,0.01095,0.09341,-0.06467,-0.17723
-857.00000,0.00000,-2.38936,-45.29129,-0.08482,0.00000,-0.00963,-0.01353,-0.00725,-0.01268,0.00000,-0.80113,-0.20358,-0.06347
83.00000,0.00000,-2.39427,4.22907,-0.08482,0.00000,-0.00959,0.00325,-0.00734,0.00304,0.00000,-0.17603,-0.04431,-0.01317
83.00000,0.00000,-2.36659,25.13274,-0.08482,0.00000,-0.00945,0.01051,-0.00721,0.00984,0.00000,-0.17484,0.09221,-0.18082
